1, 1, 1, 		0.5907,		25.53, 4.953,		 0.7655, -0.6093, -0.2069, -0.2537,  0.2365,  0.9379,  0.3430, -0.5508,  0.7609, 		0.5176, 0.4824, 0.0000, 
1, 1, 1, 		0.3180,		20.56, 20.24,		 0.1138, -0.3214, -0.9401, -0.5699,  0.8209,  0.0370,  0.8468, -0.2227, -0.4831, 		0.3698, 0.3157, 0.3145, 
1, 1, 1, 		0.5927,		17.92, 5.207,		-0.2960,  0.2864,  0.9112, -0.7760,  0.6144,  0.1423, -0.2365, -0.4430,  0.8648, 		0.5097, 0.4903, 0.0000, 
1, 1, 1, 		0.5963,		27.26, 5.010,		-0.7557,  0.6026,  0.2566, -0.2096,  0.2206,  0.9526, -0.0930, -0.8047,  0.5863, 		0.5397, 0.4603, 0.0000, 
1, 1, 1, 		0.5919,		15.01, 5.057,		-0.7665,  0.6005,  0.2277, -0.2229,  0.2368,  0.9456, -0.3970, -0.3081,  0.8646, 		0.5256, 0.4744, 0.0000, 
1, 1, 1, 		0.5995,		32.85, 5.854,		-0.7579,  0.5953,  0.2667,  0.1856, -0.2095, -0.9600,  0.5570,  0.8223, -0.1166, 		0.5443, 0.4557, 0.0000, 
1, 2, 1, 		0.4716,		11.55, 1.919,		 0.9360, -0.3517, -0.0097, -0.2602,  0.0888,  0.9615,  0.6486, -0.7254, -0.2302, 		0.5136, 0.4864, 0.0000, 
1, 2, 1, 		2.2326,		37.51, 17.93,		 0.8834, -0.3558, -0.3049,  0.1317,  0.7911,  0.5974, -0.6698, -0.4187,  0.6132, 		1.0000, 0.0000, 0.0000, 
1, 2, 1, 		2.2566,		41.16, 27.83,		-0.8239,  0.3240,  0.4650, -0.9495,  0.0296, -0.3122,  0.0022, -0.9801,  0.1986, 		1.0000, 0.0000, 0.0000, 
1, 2, 1, 		0.4716,		17.07, 1.738,		 0.9330, -0.3597, -0.0050,  0.2711, -0.0885, -0.9585, -0.4516, -0.6213,  0.6403, 		0.5135, 0.4865, 0.0000, 
1, 2, 1, 		0.4735,		18.34, 1.574,		 0.9342, -0.3552,  0.0322,  0.2919, -0.0974, -0.9515, -0.5954, -0.6018,  0.5322, 		0.5074, 0.4926, 0.0000, 
1, 2, 1, 		0.4735,		24.19, 3.230,		-0.9363,  0.3495,  0.0346, -0.2389,  0.0838,  0.9674, -0.5551, -0.6378, -0.5338, 		0.5174, 0.4826, 0.0000, 
1, 3, 1, 		0.7258,		15.32, 10.36,		 0.0941,  0.8714, -0.4814, -0.1559, -0.1743,  0.9723, -0.2762,  0.7252, -0.6307, 		0.5123, 0.4877, 0.0000, 
1, 3, 1, 		0.7295,		18.14, 11.34,		 0.1820,  0.2558, -0.9495, -0.0499, -0.9111,  0.4091, -0.3843, -0.9137,  0.1322, 		0.5359, 0.4641, 0.0000, 
1, 3, 1, 		0.7258,		16.86, 10.92,		-0.1734, -0.2369,  0.9559,  0.0703,  0.9015, -0.4270, -0.1692,  0.1304,  0.9769, 		0.5242, 0.4758, 0.0000, 
1, 3, 1, 		0.7261,		15.71, 11.24,		-0.1867, -0.2127,  0.9591, -0.0510, -0.8890,  0.4550, -0.3260,  0.4649, -0.8232, 		0.5096, 0.4904, 0.0000, 
1, 3, 1, 		0.7284,		27.38, 11.30,		-0.1834, -0.2496,  0.9508,  0.0511,  0.9075, -0.4168, -0.2016,  0.9304,  0.3063, 		0.5324, 0.4676, 0.0000, 
1, 3, 1, 		1.9741,		59.37, 15.15,		-0.1380, -0.5978,  0.7897,  0.9318, -0.3494, -0.0983,  0.9209, -0.3645,  0.1381, 		1.0000, 0.0000, 0.0000, 
1, 4, 1, 		2.7896,		35.68, 7.712,		-0.7149, -0.4882,  0.5005,  0.4624,  0.2334, -0.8554,  0.6442, -0.3842,  0.6613, 		1.0000, 0.0000, 0.0000, 
1, 4, 1, 		1.1187,		18.97, 17.55,		-0.4665, -0.4876,  0.7380,  0.9094,  0.4155,  0.0167,  0.5173,  0.2258, -0.8255, 		0.5794, 0.4206, 0.0000, 
1, 4, 1, 		0.4005,		25.77, 25.77,		-0.3294, -0.8007,  0.5004,  0.9160,  0.4002, -0.0291, -0.5603, -0.0765,  0.8248, 		0.3467, 0.3340, 0.3194, 
1, 4, 1, 		1.1535,		19.03, 16.49,		 0.7387,  0.6546, -0.1606,  0.4849,  0.2543, -0.8368, -0.8814, -0.4719,  0.0178, 		0.5260, 0.4740, 0.0000, 
