1, 1, 1, 		0.9191,		19.96, 19.32,		-0.7840,  0.5904,  0.1918, -0.5075, -0.0233,  0.8613,  0.2349,  0.4723,  0.8495, 		0.3577, 0.3235, 0.3187, 
1, 1, 1, 		0.9191,		19.94, 19.30,		 0.7837, -0.5903, -0.1932, -0.5069, -0.0242,  0.8617,  0.2352,  0.4721,  0.8496, 		0.3582, 0.3232, 0.3186, 
1, 1, 1, 		0.9191,		19.93, 19.31,		 0.7842, -0.5900, -0.1922, -0.5079, -0.0248,  0.8611,  0.2324,  0.4727,  0.8500, 		0.3579, 0.3228, 0.3193, 
1, 1, 1, 		0.9191,		19.96, 19.32,		-0.7840,  0.5904,  0.1918, -0.5075, -0.0233,  0.8614,  0.2350,  0.4723,  0.8495, 		0.3578, 0.3235, 0.3187, 
1, 1, 1, 		0.9191,		19.94, 19.29,		-0.7838,  0.5902,  0.1934, -0.5068, -0.0245,  0.8617,  0.2349,  0.4722,  0.8496, 		0.3583, 0.3230, 0.3187, 
1, 1, 1, 		0.9191,		19.92, 19.28,		-0.7837,  0.5902,  0.1936, -0.5074, -0.0250,  0.8614,  0.2336,  0.4719,  0.8501, 		0.3583, 0.3227, 0.3190, 
1, 2, 1, 		1.2510,		31.54, 6.362,		-0.3804,  0.1190,  0.9171,  0.9618, -0.2508,  0.1096, -0.2223, -0.9689, -0.1083, 		0.5215, 0.4785, 0.0000, 
1, 2, 1, 		1.2511,		27.80, 6.437,		-0.3816,  0.1196,  0.9166,  0.9617, -0.2506,  0.1112, -0.0097, -0.9970, -0.0765, 		0.5217, 0.4783, 0.0000, 
1, 2, 1, 		0.7777,		19.27, 18.40,		 0.9636, -0.2281,  0.1391, -0.3872,  0.4287,  0.8162,  0.3587,  0.3466, -0.8667, 		0.3886, 0.3256, 0.2858, 
1, 2, 1, 		0.7777,		19.27, 18.40,		-0.9636,  0.2281, -0.1391, -0.3874,  0.4286,  0.8163,  0.3585,  0.3467, -0.8667, 		0.3886, 0.3257, 0.2857, 
1, 2, 1, 		0.8426,		19.07, 16.93,		-0.5483,  0.1227,  0.8272,  0.9612, -0.2576,  0.0986, -0.2743, -0.0362, -0.9610, 		0.3808, 0.3808, 0.2385, 
1, 2, 1, 		1.2510,		28.88, 6.421,		-0.3815,  0.1195,  0.9166, -0.9617,  0.2507, -0.1107,  0.0672,  0.9770,  0.2026, 		0.5216, 0.4784, 0.0000, 
