1, 1, 1, 		0.2565,		24.71, 11.03,		 0.4962,  0.8682, -0.0075, -0.9369, -0.3494, -0.0106, -0.4995, -0.6838, -0.5319, 		0.7426, 0.2574, 0.0000, 
1, 1, 1, 		0.4256,		19.94, 5.940,		 0.5729,  0.8196,  0.0124, -0.9033, -0.3680,  0.2207, -0.5227, -0.8225,  0.2243, 		1.0000, 0.0000, 0.0000, 
1, 1, 1, 		0.4352,		41.91, 5.786,		 0.5679,  0.8226,  0.0277,  0.3740,  0.5469, -0.7490, -0.6259, -0.0204, -0.7796, 		1.0000, 0.0000, 0.0000, 
1, 1, 1, 		0.2744,		36.54, 14.59,		-0.5501, -0.8229, -0.1425,  0.5867,  0.7077, -0.3936, -0.4610,  0.5557,  0.6919, 		0.6763, 0.3237, 0.0000, 
1, 1, 1, 		0.2592,		36.77, 16.40,		-0.6216, -0.7606, -0.1875,  0.4420,  0.8376, -0.3211, -0.5576,  0.5723,  0.6013, 		0.6005, 0.3995, 0.0000, 
1, 1, 1, 		0.4234,		29.67, 6.433,		-0.5804, -0.8143, -0.0057, -0.9010, -0.2197,  0.3740, -0.7269, -0.5705, -0.3822, 		1.0000, 0.0000, 0.0000, 
1, 2, 1, 		0.4253,		21.56, 3.772,		-0.6518, -0.7572,  0.0432,  0.7055,  0.5531, -0.4432,  0.8280,  0.4380,  0.3501, 		1.0000, 0.0000, 0.0000, 
1, 2, 1, 		0.2209,		25.16, 11.98,		 0.5850,  0.8107,  0.0223, -0.9644, -0.2055,  0.1667,  0.7943,  0.4562,  0.4011, 		0.7525, 0.2475, 0.0000, 
1, 2, 1, 		0.4076,		49.22, 3.012,		 0.6538,  0.7566, -0.0101,  0.6055, -0.7442,  0.2819, -0.3553, -0.2166,  0.9093, 		1.0000, 0.0000, 0.0000, 
1, 2, 1, 		0.2242,		23.27, 16.24,		-0.7932, -0.6087,  0.0150,  0.3288,  0.9443,  0.0129,  0.1632,  0.8918, -0.4220, 		0.6048, 0.3952, 0.0000, 
1, 2, 1, 		0.2306,		23.74, 15.33,		 0.6286,  0.7577, -0.1751,  0.6328,  0.6646,  0.3974,  0.3880,  0.7113, -0.5861, 		0.6320, 0.3680, 0.0000, 
1, 2, 1, 		0.4076,		25.31, 3.215,		-0.6571, -0.7538, -0.0044, -0.5761, -0.5733,  0.5826, -0.9629, -0.2700,  0.0031, 		1.0000, 0.0000, 0.0000, 
1, 3, 1, 		0.4046,		20.23, 2.191,		 0.7287,  0.6845, -0.0220,  0.8942,  0.4099, -0.1797, -0.5072, -0.6405, -0.5766, 		1.0000, 0.0000, 0.0000, 
1, 3, 1, 		0.4045,		20.49, 1.729,		 0.7277,  0.6859, -0.0061,  0.3753,  0.8024, -0.4639,  0.9234,  0.3462,  0.1657, 		1.0000, 0.0000, 0.0000, 
1, 3, 1, 		0.4228,		44.83, 3.666,		 0.7498,  0.6615,  0.0139,  0.4060,  0.6160, -0.6750, -0.7417,  0.6701, -0.0288, 		1.0000, 0.0000, 0.0000, 
1, 3, 1, 		0.2342,		26.22, 13.76,		 0.7394,  0.6643, -0.1094,  0.5289,  0.6590,  0.5347,  0.6362,  0.4659, -0.6150, 		0.7381, 0.2619, 0.0000, 
1, 3, 1, 		0.4046,		32.91, 1.321,		 0.7214,  0.6925, -0.0106,  0.5974,  0.3699, -0.7116,  0.0967, -0.9953,  0.0105, 		1.0000, 0.0000, 0.0000, 
1, 3, 1, 		0.4069,		21.49, 1.784,		-0.7287, -0.6848, -0.0018, -0.6120, -0.7355, -0.2906, -0.9886, -0.0109, -0.1505, 		1.0000, 0.0000, 0.0000, 
1, 4, 1, 		0.2495,		42.08, 13.42,		 0.7985,  0.5994,  0.0555,  0.3026,  0.7858, -0.5395,  0.2264, -0.5699, -0.7899, 		0.7578, 0.2422, 0.0000, 
1, 4, 1, 		0.2492,		44.25, 13.49,		 0.7996,  0.5980,  0.0550, -0.2993, -0.7933,  0.5303,  0.0937, -0.0028, -0.9956, 		0.7557, 0.2443, 0.0000, 
1, 4, 1, 		0.4491,		20.49, 1.428,		 0.7633,  0.6458, -0.0187,  0.8888,  0.4181, -0.1876, -0.4458, -0.6225,  0.6432, 		1.0000, 0.0000, 0.0000, 
1, 4, 1, 		0.4472,		20.24, 0.4458,		-0.7695, -0.6386,  0.0035,  0.4582,  0.7181, -0.5238,  0.9660,  0.2584, -0.0015, 		1.0000, 0.0000, 0.0000, 
1, 4, 1, 		0.2419,		24.52, 16.66,		 0.6329,  0.7398,  0.2282,  0.8313,  0.4964, -0.2499,  0.4027,  0.7131, -0.5738, 		0.5075, 0.4925, 0.0000, 
