1, 1, 1, 		0.6463,		36.66, 23.22,		 0.5034,  0.8641, -0.0036, -0.8146,  0.5653, -0.1295, -0.4291, -0.8031, -0.4135, 		0.7351, 0.2649, 0.0000, 
1, 1, 1, 		1.1686,		34.15, 3.923,		-0.5404, -0.8411,  0.0243,  0.0612,  0.8777, -0.4754,  0.9868, -0.0003,  0.1619, 		1.0000, 0.0000, 0.0000, 
1, 1, 1, 		0.6453,		43.58, 22.52,		 0.5058,  0.8626, -0.0005,  0.7724, -0.6161,  0.1545, -0.6440, -0.3954, -0.6549, 		0.7326, 0.2674, 0.0000, 
1, 1, 1, 		0.6450,		52.93, 22.77,		 0.5077,  0.8615,  0.0038, -0.7760,  0.6147, -0.1409,  0.7346, -0.6743,  0.0749, 		0.7315, 0.2685, 0.0000, 
1, 1, 1, 		0.6453,		46.42, 22.98,		 0.5033,  0.8641,  0.0013, -0.7972,  0.5896, -0.1301,  0.1699,  0.5543, -0.8148, 		0.7322, 0.2678, 0.0000, 
1, 1, 1, 		0.8498,		54.20, 20.07,		-0.5000, -0.8660,  0.0091,  0.2507, -0.2037,  0.9464,  0.2159, -0.4210, -0.8810, 		0.7784, 0.2216, 0.0000, 
1, 2, 1, 		0.8820,		39.98, 5.137,		-0.6760, -0.7360, -0.0367,  0.6315,  0.4321, -0.6438,  0.8099, -0.2295,  0.5398, 		1.0000, 0.0000, 0.0000, 
1, 2, 1, 		0.8582,		37.21, 3.515,		 0.6596,  0.7515, -0.0157,  0.2031,  0.6279, -0.7513, -0.7565, -0.1117, -0.6444, 		1.0000, 0.0000, 0.0000, 
1, 2, 1, 		0.8581,		34.52, 4.772,		-0.6766, -0.7362,  0.0138,  0.2278,  0.5328, -0.8150,  0.9484,  0.1908, -0.2533, 		1.0000, 0.0000, 0.0000, 
1, 2, 1, 		0.8608,		41.42, 4.156,		 0.6639,  0.7471, -0.0313, -0.7989, -0.2566,  0.5439, -0.9127,  0.3603,  0.1927, 		1.0000, 0.0000, 0.0000, 
1, 2, 1, 		0.5038,		41.32, 21.13,		 0.6464,  0.7629, -0.0074, -0.8060,  0.4036,  0.4331,  0.2804,  0.7281, -0.6255, 		0.7585, 0.2415, 0.0000, 
1, 2, 1, 		0.4637,		26.86, 20.90,		-0.7110, -0.7031, -0.0105,  0.2883, -0.9299,  0.2283, -0.5733, -0.7659,  0.2912, 		0.7240, 0.2760, 0.0000, 
1, 3, 1, 		0.7666,		28.61, 2.699,		-0.7342, -0.6784,  0.0257,  0.1754,  0.7009, -0.6913,  0.8785,  0.3283,  0.3470, 		1.0000, 0.0000, 0.0000, 
1, 3, 1, 		0.7666,		27.84, 2.346,		 0.7248,  0.6882, -0.0317,  0.3589,  0.6290, -0.6896,  0.7982,  0.3533,  0.4879, 		1.0000, 0.0000, 0.0000, 
1, 3, 1, 		0.5177,		35.11, 16.23,		 0.7413,  0.6706,  0.0270, -0.1493, -0.5273,  0.8365,  0.7079,  0.3650, -0.6047, 		0.7771, 0.2229, 0.0000, 
1, 3, 1, 		0.4710,		34.53, 18.77,		 0.7170,  0.6964, -0.0286,  0.5778, -0.2457,  0.7783, -0.3419, -0.9362,  0.0811, 		0.7729, 0.2271, 0.0000, 
1, 3, 1, 		0.7637,		45.47, 1.299,		-0.7223, -0.6916,  0.0066,  0.5370,  0.0662, -0.8410, -0.4284,  0.9035,  0.0111, 		1.0000, 0.0000, 0.0000, 
1, 3, 1, 		0.4680,		35.50, 17.32,		-0.7139, -0.6996,  0.0303,  0.6892, -0.1760,  0.7029, -0.9725, -0.1726, -0.1561, 		0.7685, 0.2315, 0.0000, 
1, 4, 1, 		0.6716,		49.29, 3.134,		-0.7386, -0.6741,  0.0083, -0.0115,  0.7781, -0.6280,  0.1523, -0.3600, -0.9204, 		1.0000, 0.0000, 0.0000, 
1, 4, 1, 		0.6716,		26.26, 3.089,		 0.7394,  0.6732, -0.0105,  0.8490,  0.2255,  0.4779,  0.6966,  0.3793, -0.6090, 		1.0000, 0.0000, 0.0000, 
1, 4, 1, 		0.3354,		26.45, 19.09,		 0.6209,  0.7781, -0.0953, -0.9327, -0.2285, -0.2792,  0.6437,  0.4887, -0.5889, 		0.6516, 0.3484, 0.0000, 
1, 4, 1, 		0.6716,		30.42, 4.255,		 0.7261,  0.6874, -0.0172,  0.2813,  0.8614, -0.4229,  0.7687,  0.1425, -0.6236, 		1.0000, 0.0000, 0.0000, 
1, 4, 1, 		0.3543,		41.53, 19.08,		-0.7192, -0.6945,  0.0232, -0.7780,  0.3029, -0.5504,  0.5323,  0.2793, -0.7991, 		0.7670, 0.2330, 0.0000, 
1, 4, 1, 		0.4672,		34.94, 19.78,		-0.7330, -0.6802,  0.0123, -0.1796,  0.2709,  0.9457, -0.7635, -0.6053, -0.2252, 		0.8089, 0.1911, 0.0000, 
1, 5, 1, 		0.8469,		37.82, 4.267,		 0.8333,  0.5482,  0.0706,  0.5885,  0.2444,  0.7707, -0.8045,  0.2237, -0.5503, 		1.0000, 0.0000, 0.0000, 
1, 5, 1, 		0.8541,		34.43, 3.581,		-0.8101, -0.5832, -0.0597,  0.6435,  0.1949, -0.7402,  0.2916,  0.7195, -0.6303, 		1.0000, 0.0000, 0.0000, 
1, 5, 1, 		0.4748,		42.08, 21.68,		 0.8369,  0.5470,  0.0196,  0.4265, -0.8399, -0.3356,  0.2571,  0.9408, -0.2211, 		0.7550, 0.2450, 0.0000, 
1, 5, 1, 		0.8328,		27.37, 3.099,		 0.8411,  0.5393,  0.0409,  0.5843,  0.6346, -0.5059, -0.7622, -0.1124, -0.6375, 		1.0000, 0.0000, 0.0000, 
1, 5, 1, 		0.4750,		50.12, 21.58,		 0.8379,  0.5455,  0.0180, -0.4187,  0.8399,  0.3453,  0.0451, -0.7767, -0.6282, 		0.7555, 0.2445, 0.0000, 
1, 5, 1, 		0.4766,		34.05, 21.22,		-0.8364, -0.5479, -0.0159, -0.3992,  0.8204,  0.4094, -0.6195, -0.7724,  0.1403, 		0.7572, 0.2428, 0.0000, 
1, 6, 1, 		0.7502,		47.03, 18.42,		-0.5516,  0.8335, -0.0321,  0.0598,  0.5556,  0.8293, -0.3402,  0.1227,  0.9323, 		0.7557, 0.2443, 0.0000, 
1, 6, 1, 		0.5426,		31.83, 22.04,		-0.4643,  0.8781,  0.1154,  0.4582, -0.6509,  0.6052,  0.9647, -0.1702, -0.2012, 		0.5852, 0.2367, 0.1781, 
1, 6, 1, 		0.9090,		28.42, 12.81,		-0.4947,  0.8690, -0.0095,  0.9476, -0.1452, -0.2844, -0.8663,  0.4849,  0.1204, 		0.7684, 0.2316, 0.0000, 
1, 6, 1, 		0.7503,		31.32, 18.15,		-0.5504,  0.8339, -0.0397, -0.0089,  0.5594,  0.8288,  0.0323, -0.9901, -0.1364, 		0.7522, 0.2478, 0.0000, 
1, 6, 1, 		1.3704,		29.80, 3.295,		-0.5445,  0.8384,  0.0237, -0.7600,  0.6103, -0.2235, -0.7873,  0.0979,  0.6088, 		1.0000, 0.0000, 0.0000, 
1, 6, 1, 		0.9089,		26.89, 12.58,		-0.4942,  0.8693, -0.0017,  0.9602, -0.1401, -0.2415, -0.0669,  0.9881,  0.1387, 		0.7686, 0.2314, 0.0000, 
1, 7, 1, 		0.8205,		18.66, 5.959,		 0.5675, -0.8233, -0.0078,  0.9914,  0.1090, -0.0719, -0.6236,  0.4724, -0.6228, 		0.5320, 0.4680, 0.0000, 
1, 7, 1, 		0.8163,		18.77, 4.107,		-0.5446,  0.8385,  0.0164,  0.9959,  0.0737, -0.0520, -0.2667, -0.9268,  0.2644, 		0.5259, 0.4741, 0.0000, 
1, 7, 1, 		0.8175,		12.46, 4.930,		 0.5592, -0.8286, -0.0255,  0.9951,  0.0845, -0.0510,  0.6242, -0.6644, -0.4109, 		0.5265, 0.4735, 0.0000, 
1, 7, 1, 		0.8176,		17.29, 5.163,		 0.5579, -0.8298, -0.0126,  0.9936,  0.0925, -0.0651, -0.7501,  0.3817, -0.5400, 		0.5290, 0.4710, 0.0000, 
1, 7, 1, 		0.8166,		8.969, 4.567,		 0.5526, -0.8333, -0.0144, -0.9952, -0.0789,  0.0574, -0.9528,  0.3020,  0.0296, 		0.5270, 0.4730, 0.0000, 
1, 7, 1, 		2.5160,		47.68, 20.86,		-0.7756,  0.6312,  0.0001,  0.3562,  0.2902, -0.8882, -0.5353,  0.3852, -0.7517, 		1.0000, 0.0000, 0.0000, 
