1, 1, 1, 		1.2856,		40.1206,		-0.7507,  0.5108,  0.4189,  0.3264,  0.9444,  0.0388, -0.4129, -0.3711,  0.8317, 		1.0000, 0.0000, 0.0000, 
1, 1, 1, 		1.2856,		28.2954,		 0.7509, -0.5106, -0.4189, -0.7499, -0.5016,  0.4313, -0.8211,  0.5708,  0.0003, 		1.0000, 0.0000, 0.0000, 
1, 1, 1, 		0.8566,		30.7994,		-0.7430,  0.5406,  0.3947, -0.3660, -0.6390,  0.6765, -0.6967,  0.0049,  0.7173, 		0.6746, 0.3254, 0.0000, 
1, 1, 1, 		0.5839,		24.4156,		 0.8082, -0.5455, -0.2218,  0.0998, -0.1667, -0.9809, -0.7418, -0.4120,  0.5291, 		0.5602, 0.4398, 0.0000, 
1, 1, 1, 		1.2856,		38.0640,		-0.7552,  0.5139,  0.4069, -0.1345, -0.6288,  0.7659, -0.0388,  0.9017,  0.4306, 		1.0000, 0.0000, 0.0000, 
1, 1, 1, 		0.5839,		23.5503,		-0.8079,  0.5451,  0.2237, -0.1033,  0.1671,  0.9805,  0.2622,  0.7539,  0.6024, 		0.5605, 0.4395, 0.0000, 
1, 2, 1, 		2.7494,		44.8038,		-0.8182, -0.0482, -0.5729, -0.4160, -0.8254,  0.3816, -0.0506, -0.3963, -0.9167, 		1.0000, 0.0000, 0.0000, 
1, 2, 1, 		1.1625,		33.6366,		 0.3345, -0.1128, -0.9356,  0.2708,  0.8655, -0.4214, -0.7612,  0.1092,  0.6393, 		1.0000, 0.0000, 0.0000, 
1, 2, 1, 		1.0891,		46.4259,		 0.9183, -0.3013, -0.2569, -0.5687, -0.2707, -0.7767, -0.0189, -0.8892,  0.4572, 		1.0000, 0.0000, 0.0000, 
1, 2, 1, 		1.0892,		38.8637,		-0.9183,  0.2954,  0.2635, -0.7768,  0.1045, -0.6210, -0.3281, -0.8001,  0.5022, 		1.0000, 0.0000, 0.0000, 
1, 2, 1, 		2.7494,		55.2841,		-0.5950, -0.4298, -0.6791, -0.1172, -0.8385,  0.5322, -0.3304, -0.5853,  0.7404, 		1.0000, 0.0000, 0.0000, 
1, 2, 1, 		2.7494,		41.4877,		 0.9083, -0.3882,  0.1559,  0.3711, -0.9286, -0.0046, -0.3893, -0.8372,  0.3841, 		0.9998, 0.0002, 0.0000, 
1, 3, 1, 		1.0064,		40.0368,		-0.2003, -0.5280,  0.8253,  0.7414,  0.2250, -0.6322, -0.3432,  0.6181,  0.7072, 		1.0000, 0.0000, 0.0000, 
1, 3, 1, 		0.6620,		25.3939,		-0.1758, -0.4246,  0.8881, -0.3060, -0.9385,  0.1598, -0.5829,  0.3285, -0.7432, 		0.6953, 0.3047, 0.0000, 
1, 3, 1, 		1.0063,		25.7541,		-0.1956, -0.5340,  0.8225, -0.1483,  0.8182, -0.5556,  0.7390,  0.0830, -0.6685, 		1.0000, 0.0000, 0.0000, 
1, 3, 1, 		1.0063,		20.2507,		-0.1972, -0.5345,  0.8219, -0.2594,  0.2600, -0.9301, -0.5828, -0.6407,  0.4999, 		1.0000, 0.0000, 0.0000, 
1, 3, 1, 		1.0062,		23.5609,		-0.1968, -0.5342,  0.8221, -0.5860,  0.2724, -0.7632, -0.2842, -0.8851,  0.3685, 		1.0000, 0.0000, 0.0000, 
1, 3, 1, 		1.0063,		47.3732,		 0.1949,  0.5350, -0.8221,  0.6793,  0.4902,  0.5461,  0.8409,  0.0445, -0.5394, 		1.0000, 0.0000, 0.0000, 
1, 4, 1, 		1.1179,		22.6734,		 0.6737,  0.5101, -0.5348, -0.8749, -0.4797,  0.0663,  0.2895, -0.0349, -0.9565, 		1.0000, 0.0000, 0.0000, 
