1, 1, 1, 		0.2917,		22.79, 4.478,		 0.5512,  0.8343, -0.0149,  0.1308,  0.9608,  0.2443,  0.5900,  0.5675, -0.5744, 		1.0000, 0.0000, 0.0000, 
1, 1, 1, 		0.1318,		35.27, 15.75,		 0.6715,  0.7404, -0.0313, -0.1453, -0.9870, -0.0680,  0.0189, -0.3734,  0.9275, 		0.6804, 0.3196, 0.0000, 
1, 1, 1, 		0.1661,		20.06, 13.31,		 0.5321,  0.8381,  0.1205, -0.5904, -0.6952,  0.4100,  0.7788,  0.5962,  0.1949, 		0.7021, 0.2979, 0.0000, 
1, 1, 1, 		0.1361,		36.22, 15.59,		 0.6544,  0.7505, -0.0922, -0.2168, -0.9498, -0.2255,  0.3826,  0.0863, -0.9199, 		0.6744, 0.3256, 0.0000, 
1, 1, 1, 		0.2910,		40.27, 4.278,		 0.5495,  0.8355, -0.0019,  0.7049,  0.2905, -0.6471,  0.2903, -0.6780,  0.6753, 		1.0000, 0.0000, 0.0000, 
1, 1, 1, 		0.2885,		19.49, 4.818,		-0.5573, -0.8303, -0.0003, -0.4363, -0.6015,  0.6692,  0.6456,  0.7636, -0.0099, 		1.0000, 0.0000, 0.0000, 
1, 2, 1, 		0.1735,		20.90, 12.74,		 0.6243,  0.7713,  0.1241, -0.6434, -0.6410,  0.4184,  0.3020,  0.8647,  0.4013, 		0.7010, 0.2990, 0.0000, 
1, 2, 1, 		0.3157,		36.64, 2.320,		 0.6333,  0.7733,  0.0317, -0.6915,  0.6907,  0.2115, -0.6210, -0.6695, -0.4075, 		1.0000, 0.0000, 0.0000, 
1, 2, 1, 		0.3156,		44.25, 2.619,		-0.6376, -0.7696, -0.0337,  0.0597,  0.8803, -0.4707,  0.5564, -0.4960, -0.6666, 		1.0000, 0.0000, 0.0000, 
1, 2, 1, 		0.1434,		39.43, 15.09,		 0.4888,  0.8615, -0.1375, -0.8071, -0.5666, -0.1661,  0.6254, -0.4285, -0.6522, 		0.5466, 0.4534, 0.0000, 
1, 2, 1, 		0.2980,		32.70, 2.093,		 0.6420,  0.7667, -0.0060,  0.8069, -0.0023, -0.5907,  0.3739,  0.7392, -0.5601, 		1.0000, 0.0000, 0.0000, 
1, 2, 1, 		0.2980,		24.70, 2.187,		-0.6436, -0.7654,  0.0000, -0.8932, -0.3553,  0.2755,  0.2350,  0.8168, -0.5268, 		1.0000, 0.0000, 0.0000, 
1, 3, 1, 		0.3273,		21.48, 2.015,		 0.7303,  0.6831, -0.0111,  0.7902,  0.2059, -0.5773,  0.4866,  0.8644, -0.1267, 		1.0000, 0.0000, 0.0000, 
