1, 1, 1, 		0.9939,		11.31, 4.352,		 0.2916, -0.2776, -0.9153, -0.7759,  0.6052,  0.1781, -0.5455, -0.1087,  0.8310, 		0.5009, 0.4991, 0.0000, 
1, 1, 1, 		0.9958,		17.56, 4.068,		 0.7684, -0.5933, -0.2398, -0.2460,  0.2429,  0.9383, -0.1298, -0.4324,  0.8923, 		0.5230, 0.4770, 0.0000, 
1, 1, 1, 		0.5464,		21.67, 21.63,		-0.6397,  0.7660,  0.0633,  0.7537, -0.1969, -0.6271, -0.0040,  0.3477,  0.9376, 		0.3463, 0.3369, 0.3168, 
1, 1, 1, 		0.5422,		20.67, 20.37,		-0.1079,  0.3214,  0.9408,  0.5855, -0.8057, -0.0893,  0.8331, -0.1883, -0.5201, 		0.3562, 0.3325, 0.3113, 
1, 1, 1, 		0.9958,		13.80, 4.163,		 0.7692, -0.5925, -0.2393, -0.2437,  0.2439,  0.9387, -0.6928, -0.1368,  0.7080, 		0.5210, 0.4790, 0.0000, 
1, 1, 1, 		0.9938,		27.05, 4.373,		 0.7757, -0.6051, -0.1793, -0.2900,  0.2767,  0.9162,  0.4893,  0.8272,  0.2762, 		0.5007, 0.4993, 0.0000, 
1, 2, 1, 		0.8139,		21.20, 0.4472,		-0.9395,  0.3426, -0.0069, -0.3064,  0.1044,  0.9462,  0.1981, -0.7850,  0.5870, 		0.5094, 0.4906, 0.0000, 
1, 2, 1, 		0.8108,		13.09, 1.795,		 0.9398, -0.3405, -0.0300, -0.2827,  0.0980,  0.9542, -0.6596, -0.3140,  0.6829, 		0.5124, 0.4876, 0.0000, 
1, 2, 1, 		0.8136,		16.80, 3.746,		-0.9389,  0.3392,  0.0582,  0.2467, -0.0826, -0.9656, -0.4041, -0.5733,  0.7128, 		0.5172, 0.4828, 0.0000, 
1, 2, 1, 		0.8116,		11.63, 2.960,		 0.9394, -0.3395, -0.0470, -0.2597,  0.0925,  0.9612, -0.9335, -0.0042, -0.3585, 		0.5140, 0.4860, 0.0000, 
1, 2, 1, 		0.8111,		13.13, 1.363,		 0.9401, -0.3404, -0.0205, -0.2878,  0.1001,  0.9524,  0.0441, -0.4073,  0.9122, 		0.5097, 0.4903, 0.0000, 
1, 2, 1, 		0.4644,		16.45, 14.00,		-0.9423,  0.3349,  0.0013, -0.2265,  0.4082,  0.8843, -0.3849, -0.3979,  0.8328, 		0.4211, 0.3189, 0.2600, 
1, 3, 1, 		0.5220,		20.60, 19.89,		-0.1470, -0.1754,  0.9735,  0.3227, -0.7643,  0.5583,  0.4961,  0.7688, -0.4036, 		0.3841, 0.3086, 0.3073, 
1, 3, 1, 		0.5221,		20.42, 19.62,		-0.1379, -0.1785,  0.9742,  0.4907,  0.7657, -0.4158,  0.3282, -0.7749,  0.5402, 		0.3879, 0.3093, 0.3028, 
1, 3, 1, 		0.5218,		20.93, 20.54,		-0.1855, -0.1482,  0.9714,  0.3202, -0.7253,  0.6094,  0.4688,  0.7876, -0.3999, 		0.3692, 0.3161, 0.3146, 
1, 3, 1, 		0.5218,		20.68, 20.10,		-0.1589, -0.1635,  0.9737, -0.3148,  0.7543, -0.5761,  0.4914,  0.7736, -0.4000, 		0.3789, 0.3118, 0.3093, 
1, 3, 1, 		0.5261,		21.86, 21.46,		-0.2637, -0.1557,  0.9520,  0.3896,  0.8354, -0.3877,  0.3579, -0.6422,  0.6778, 		0.3598, 0.3325, 0.3077, 
1, 3, 1, 		1.1837,		25.86, 9.746,		-0.1109, -0.8661,  0.4874,  0.1674,  0.1892, -0.9676,  0.7356, -0.6297,  0.2497, 		0.5101, 0.4899, 0.0000, 
1, 4, 1, 		0.7345,		25.04, 24.77,		-0.4382, -0.8361,  0.3301,  0.4839,  0.2082, -0.8500,  0.9732,  0.2151, -0.0810, 		0.3517, 0.3485, 0.2998, 
1, 4, 1, 		0.7247,		25.79, 25.75,		 0.3536,  0.8028, -0.4801,  0.5830,  0.1010, -0.8062,  0.9237,  0.3831,  0.0073, 		0.3538, 0.3332, 0.3130, 
1, 4, 1, 		0.7433,		25.12, 24.73,		 0.4825,  0.8188, -0.3112, -0.4396, -0.2221,  0.8703,  0.9801,  0.1574, -0.1207, 		0.3656, 0.3371, 0.2973, 
1, 4, 1, 		0.7326,		25.41, 25.40,		-0.3324, -0.7898,  0.5155, -0.6032, -0.0754,  0.7940,  0.9015,  0.4328,  0.0027, 		0.3506, 0.3293, 0.3202, 
1, 4, 1, 		0.7258,		25.97, 25.85,		 0.3736,  0.7863, -0.4920, -0.5840, -0.0764,  0.8081,  0.9256,  0.3779,  0.0211, 		0.3670, 0.3234, 0.3096, 
1, 4, 1, 		0.7529,		24.69, 24.39,		-0.4189, -0.2845,  0.8623,  0.4892,  0.8341, -0.2550, -0.9755, -0.1427,  0.1675, 		0.3489, 0.3487, 0.3024, 
1, 5, 1, 		0.9447,		25.36, 25.36,		 0.4625,  0.1251,  0.8777, -0.3551,  0.3078,  0.8827, -0.0762, -0.4870,  0.8701, 		0.3354, 0.3330, 0.3317, 
1, 5, 1, 		0.9472,		25.46, 25.47,		 0.1927,  0.4180, -0.8878, -0.2251,  0.4103,  0.8837,  0.5134, -0.0210,  0.8579, 		0.3479, 0.3335, 0.3186, 
1, 5, 1, 		0.9411,		27.13, 24.84,		 0.2641, -0.2604, -0.9287, -0.1260,  0.4212, -0.8982,  0.6417,  0.3104,  0.7014, 		0.3875, 0.3753, 0.2372, 
1, 5, 1, 		0.9352,		26.21, 24.91,		 0.0844, -0.4001,  0.9126, -0.3285,  0.2883,  0.8994,  0.5688,  0.2903,  0.7695, 		0.3867, 0.3516, 0.2617, 
1, 5, 1, 		0.9317,		25.76, 24.92,		 0.0761, -0.4141,  0.9070, -0.3482,  0.2733,  0.8967,  0.5317,  0.2794,  0.7995, 		0.3759, 0.3479, 0.2762, 
1, 5, 1, 		0.9434,		27.51, 24.96,		 0.2575, -0.2662, -0.9289, -0.1288,  0.4135, -0.9013, -0.6627, -0.3145, -0.6797, 		0.3882, 0.3778, 0.2340, 
1, 6, 1, 		0.7950,		17.22, 15.88,		-0.4071, -0.4260,  0.8079,  0.4288,  0.2331,  0.8728,  0.4346,  0.8402,  0.3243, 		0.3980, 0.3137, 0.2883, 
1, 6, 1, 		0.8115,		18.29, 15.59,		-0.3097, -0.4574,  0.8336,  0.2456,  0.5489,  0.7990,  0.8612,  0.4766,  0.1767, 		0.4037, 0.3486, 0.2477, 
1, 6, 1, 		0.7973,		18.36, 16.78,		 0.4413,  0.4441, -0.7798,  0.4089,  0.7903,  0.4563,  0.4185,  0.0834,  0.9044, 		0.3929, 0.3292, 0.2779, 
1, 6, 1, 		0.7957,		17.23, 15.61,		 0.4088,  0.4341, -0.8028,  0.2951,  0.8322,  0.4695,  0.5498,  0.1430,  0.8230, 		0.4064, 0.3085, 0.2851, 
1, 6, 1, 		0.7952,		17.33, 15.95,		 0.4107,  0.4290, -0.8045,  0.4651,  0.2175,  0.8581,  0.3710,  0.8583,  0.3544, 		0.4007, 0.3118, 0.2875, 
1, 6, 1, 		1.0298,		29.64, 13.80,		 0.4681,  0.5860,  0.6614, -0.3620, -0.4424,  0.8205,  0.7691, -0.6383, -0.0330, 		0.4262, 0.4221, 0.1517, 
1, 7, 1, 		0.6813,		15.66, 13.09,		-0.8939, -0.2767,  0.3526,  0.2470,  0.3771,  0.8926, -0.2963,  0.3765, -0.8777, 		0.4405, 0.3216, 0.2379, 
