1, 1, 1, 		0.9219,		27.07, 3.598,		 0.5390,  0.8422,  0.0084, -0.0925,  0.9368,  0.3375,  0.9175,  0.3877, -0.0882, 		1.0000, 0.0000, 0.0000, 
1, 1, 1, 		0.5386,		36.08, 24.18,		 0.5436,  0.8393,  0.0092,  0.1030,  0.0003,  0.9947,  0.2324,  0.9636, -0.1323, 		0.7564, 0.2436, 0.0000, 
1, 1, 1, 		0.9475,		24.04, 2.756,		 0.5192,  0.8542, -0.0281,  0.2295,  0.8379,  0.4952,  0.7402,  0.5034, -0.4458, 		1.0000, 0.0000, 0.0000, 
1, 1, 1, 		0.5266,		36.81, 19.68,		 0.5795,  0.8103,  0.0870, -0.0963,  0.7940, -0.6002,  0.8597,  0.2179, -0.4619, 		0.7231, 0.2769, 0.0000, 
1, 1, 1, 		0.9252,		31.59, 4.868,		 0.5517,  0.8334,  0.0345,  0.5853,  0.4446, -0.6781,  0.0819,  0.8019, -0.5918, 		1.0000, 0.0000, 0.0000, 
1, 1, 1, 		0.5380,		43.50, 24.08,		-0.5453, -0.8381, -0.0138, -0.0764, -0.0510, -0.9958, -0.9202, -0.3506,  0.1742, 		0.7537, 0.2463, 0.0000, 
1, 2, 1, 		0.7683,		33.45, 2.757,		 0.6445,  0.7641,  0.0273,  0.2415,  0.8227, -0.5146,  0.8256, -0.0183,  0.5640, 		1.0000, 0.0000, 0.0000, 
1, 2, 1, 		0.4387,		38.94, 21.78,		 0.6553,  0.7550,  0.0243, -0.2556,  0.4022,  0.8791, -0.7523, -0.4811,  0.4502, 		0.7622, 0.2378, 0.0000, 
1, 2, 1, 		0.7923,		33.74, 6.330,		 0.6747,  0.7344,  0.0740,  0.5856,  0.1746, -0.7916, -0.9506, -0.3021,  0.0715, 		1.0000, 0.0000, 0.0000, 
1, 2, 1, 		0.7683,		28.39, 3.784,		-0.6529, -0.7563, -0.0419,  0.3133,  0.8276, -0.4657,  0.4082,  0.5114, -0.7562, 		1.0000, 0.0000, 0.0000, 
1, 2, 1, 		0.7683,		29.50, 2.802,		 0.6467,  0.7624,  0.0243,  0.0124,  0.9959, -0.0900,  0.0879,  0.7753, -0.6255, 		1.0000, 0.0000, 0.0000, 
1, 2, 1, 		0.4770,		47.89, 21.19,		-0.6535, -0.7556, -0.0448,  0.6322, -0.6999,  0.3324, -0.7418, -0.0719, -0.6667, 		0.7747, 0.2253, 0.0000, 
1, 3, 1, 		0.1815,		58.66, 30.86,		-0.7234, -0.6885, -0.0513,  0.6775, -0.6624,  0.3198,  0.2608, -0.4251, -0.8668, 		0.6694, 0.1865, 0.1440, 
1, 3, 1, 		0.4184,		40.72, 20.42,		 0.7228,  0.6897,  0.0435,  0.3210, -0.4472, -0.8349,  0.4822,  0.6842, -0.5472, 		0.7856, 0.2144, 0.0000, 
1, 3, 1, 		0.6978,		26.45, 2.982,		 0.7256,  0.6867,  0.0442,  0.9777, -0.2047, -0.0481, -0.4310, -0.9020,  0.0248, 		1.0000, 0.0000, 0.0000, 
1, 3, 1, 		0.4185,		45.70, 20.61,		 0.7252,  0.6871,  0.0445,  0.3078, -0.4245, -0.8515, -0.0365,  0.9673, -0.2510, 		0.7857, 0.2143, 0.0000, 
1, 3, 1, 		0.3161,		37.87, 23.78,		 0.7169,  0.6946,  0.0590,  0.7193, -0.6438,  0.2612, -0.6840, -0.6163, -0.3903, 		0.7570, 0.2430, 0.0000, 
1, 3, 1, 		0.4185,		41.54, 20.76,		-0.7248, -0.6876, -0.0433, -0.3125,  0.4209,  0.8516, -0.5659, -0.5767,  0.5892, 		0.7841, 0.2159, 0.0000, 
1, 4, 1, 		0.8439,		32.70, 0.5916,		 0.7696,  0.6384,  0.0078,  0.5024,  0.3733, -0.7799,  0.5243,  0.4524,  0.7214, 		1.0000, 0.0000, 0.0000, 
1, 4, 1, 		0.8439,		25.77, 0.9691,		 0.7810,  0.6244,  0.0126,  0.8606,  0.2274,  0.4557,  0.4965,  0.5949, -0.6322, 		1.0000, 0.0000, 0.0000, 
1, 4, 1, 		0.4346,		47.28, 20.91,		 0.7549,  0.6555,  0.0187,  0.7970, -0.5799,  0.1689,  0.4269,  0.1631, -0.8895, 		0.7428, 0.2572, 0.0000, 
1, 4, 1, 		0.8657,		23.48, 2.306,		 0.7503,  0.6609, -0.0172, -0.8321, -0.5544, -0.0129, -0.1963,  0.9694, -0.1473, 		1.0000, 0.0000, 0.0000, 
1, 4, 1, 		0.8674,		49.15, 3.157,		-0.8067, -0.5909, -0.0131,  0.5921, -0.0400, -0.8049,  0.3751, -0.7343, -0.5658, 		1.0000, 0.0000, 0.0000, 
1, 4, 1, 		0.4336,		37.00, 20.46,		-0.7548, -0.6559, -0.0119,  0.8015, -0.5186,  0.2978, -0.5204, -0.6395, -0.5659, 		0.7384, 0.2616, 0.0000, 
1, 5, 1, 		0.9585,		33.18, 4.929,		 0.8061,  0.5860, -0.0828,  0.0221, -0.9947,  0.1009,  0.9092,  0.0742, -0.4097, 		1.0000, 0.0000, 0.0000, 
1, 5, 1, 		0.9579,		43.19, 6.996,		 0.8259,  0.5508, -0.1206, -0.3557,  0.4861,  0.7982, -0.9538, -0.0877, -0.2873, 		1.0000, 0.0000, 0.0000, 
