1, 1, 1, 		0.6497,		28.56, 5.085,		 0.3379, -0.2014, -0.9194,  0.7752, -0.6089, -0.1681, -0.8169, -0.5440, -0.1914, 		0.5121, 0.4879, 0.0000, 
1, 1, 1, 		0.3085,		21.58, 14.71,		 0.7411, -0.6413, -0.1987,  0.2514, -0.2810, -0.9262, -0.7669, -0.4194,  0.4858, 		0.4138, 0.3944, 0.1918, 
1, 1, 1, 		0.6497,		24.99, 5.059,		-0.3336,  0.1984,  0.9216,  0.7751, -0.6075, -0.1737, -0.8063, -0.0700, -0.5874, 		0.5092, 0.4908, 0.0000, 
1, 1, 1, 		0.6497,		16.12, 5.072,		-0.3382,  0.2016,  0.9192, -0.7753,  0.6088,  0.1682,  0.1565, -0.8127, -0.5612, 		0.5122, 0.4878, 0.0000, 
1, 1, 1, 		0.6497,		29.00, 5.086,		 0.3380, -0.2015, -0.9193, -0.7753,  0.6089,  0.1679, -0.7130, -0.6050, -0.3544, 		0.5122, 0.4878, 0.0000, 
1, 1, 1, 		0.3085,		21.58, 14.67,		-0.7421,  0.6413,  0.1949, -0.2555,  0.2831,  0.9244,  0.7668,  0.4212, -0.4844, 		0.4120, 0.3967, 0.1913, 
1, 2, 1, 		0.5354,		23.29, 5.707,		-0.9341,  0.3498,  0.0721, -0.2299,  0.0117,  0.9731, -0.5016, -0.5665, -0.6538, 		0.5503, 0.4497, 0.0000, 
1, 2, 1, 		1.9874,		48.11, 17.73,		-0.8885,  0.3451,  0.3024, -0.1250, -0.9910,  0.0477, -0.7827, -0.2535, -0.5685, 		1.0000, 0.0000, 0.0000, 
1, 2, 1, 		1.9874,		48.57, 17.71,		-0.8886,  0.3452,  0.3020, -0.3095,  0.7504, -0.5840, -0.5944, -0.6944, -0.4056, 		1.0000, 0.0000, 0.0000, 
1, 2, 1, 		0.5354,		25.51, 5.477,		-0.9343,  0.3498,  0.0684, -0.2341,  0.0138,  0.9721, -0.6836, -0.6445, -0.3426, 		0.5493, 0.4507, 0.0000, 
1, 2, 1, 		1.9874,		41.27, 17.57,		 0.8893, -0.3455, -0.2997, -0.6673, -0.6223,  0.4092, -0.3757, -0.5097, -0.7740, 		1.0000, 0.0000, 0.0000, 
