1, 1, 1, 		0.8083,		20.37, 19.66,		 0.7842, -0.5924, -0.1847,  0.4997,  0.0219, -0.8659,  0.2557,  0.4687,  0.8455, 		0.3599, 0.3233, 0.3167, 
1, 1, 1, 		0.8084,		20.38, 19.66,		 0.7842, -0.5923, -0.1847, -0.4990, -0.0214,  0.8663,  0.2568,  0.4693,  0.8449, 		0.3600, 0.3237, 0.3163, 
1, 1, 1, 		0.8084,		20.39, 19.67,		-0.7841,  0.5925,  0.1846, -0.4992, -0.0214,  0.8662,  0.2572,  0.4687,  0.8451, 		0.3599, 0.3236, 0.3164, 
1, 1, 1, 		1.6622,		28.95, 11.59,		-0.0612,  0.2306,  0.9711,  0.8039, -0.5273, -0.2751, -0.1130, -0.9721,  0.2053, 		0.5039, 0.4961, 0.0000, 
1, 1, 1, 		0.8084,		20.37, 19.66,		-0.7841,  0.5925,  0.1846, -0.5001, -0.0225,  0.8657,  0.2548,  0.4686,  0.8459, 		0.3599, 0.3229, 0.3172, 
1, 1, 1, 		0.8084,		20.35, 19.63,		-0.7838,  0.5923,  0.1867, -0.4990, -0.0234,  0.8663,  0.2556,  0.4684,  0.8457, 		0.3606, 0.3227, 0.3168, 
1, 2, 1, 		1.0866,		19.93, 6.339,		 0.3749, -0.1131, -0.9201,  0.9610, -0.2502,  0.1177, -0.2804, -0.6100, -0.7411, 		0.5225, 0.4775, 0.0000, 
1, 2, 1, 		0.7491,		19.03, 16.62,		 0.5439, -0.0981, -0.8334,  0.9583, -0.2676,  0.1007, -0.2873, -0.0706, -0.9552, 		0.3856, 0.3842, 0.2302, 
1, 2, 1, 		0.7491,		19.01, 16.71,		 0.5477, -0.1032, -0.8303,  0.9585, -0.2655,  0.1039,  0.2776,  0.0620,  0.9587, 		0.3840, 0.3838, 0.2322, 
1, 2, 1, 		0.7491,		19.03, 16.62,		 0.5441, -0.0983, -0.8332,  0.9583, -0.2674,  0.1010, -0.2867, -0.0700, -0.9555, 		0.3855, 0.3842, 0.2303, 
1, 2, 1, 		0.7491,		19.02, 16.73,		-0.5474,  0.1070,  0.8300, -0.9590,  0.2639, -0.1037, -0.2767, -0.0551, -0.9594, 		0.3840, 0.3838, 0.2322, 
1, 2, 1, 		1.0866,		30.98, 6.357,		-0.3753,  0.1131,  0.9200, -0.9610,  0.2502, -0.1179,  0.1782,  0.9829,  0.0462, 		0.5226, 0.4774, 0.0000, 
1, 3, 1, 		1.2090,		27.40, 18.02,		 0.1638,  0.7960, -0.5828, -0.1686, -0.1187,  0.9785,  0.8820, -0.1157,  0.4569, 		0.4722, 0.3414, 0.1864, 
1, 3, 1, 		1.1013,		21.83, 21.88,		 0.2020, -0.6724,  0.7121, -0.5012, -0.7504,  0.4308,  0.1707,  0.0100, -0.9853, 		0.3727, 0.3218, 0.3055, 
1, 3, 1, 		1.1581,		29.35, 21.59,		 0.3245,  0.7585, -0.5652,  0.1011, -0.2708,  0.9573,  0.4640, -0.8290, -0.3121, 		0.4230, 0.3804, 0.1967, 
1, 3, 1, 		1.1581,		30.08, 21.97,		 0.3309,  0.7647, -0.5529,  0.0989, -0.2881,  0.9525, -0.4780,  0.8090,  0.3421, 		0.4169, 0.3875, 0.1957, 
1, 3, 1, 		1.1581,		29.86, 21.74,		 0.3211,  0.7635, -0.5603,  0.0988, -0.2745,  0.9565, -0.4773,  0.8115,  0.3371, 		0.4232, 0.3813, 0.1954, 
1, 3, 1, 		2.4049,		49.97, 24.70,		-0.1710, -0.6185,  0.7669, -0.8618,  0.0202, -0.5069, -0.1150,  0.7737,  0.6230, 		0.7812, 0.2188, 0.0000, 
1, 4, 1, 		1.0577,		27.89, 26.78,		 0.7240,  0.2076, -0.6578, -0.7743, -0.6076, -0.1768,  0.1242,  0.7864, -0.6051, 		0.3996, 0.3111, 0.2893, 
1, 4, 1, 		1.0577,		27.89, 26.78,		 0.7243,  0.2076, -0.6575,  0.7734,  0.6091,  0.1755, -0.1224, -0.7855,  0.6066, 		0.3996, 0.3116, 0.2888, 
1, 4, 1, 		1.0577,		27.89, 26.78,		-0.7237, -0.2077,  0.6581,  0.7746,  0.6073,  0.1767,  0.1242,  0.7868, -0.6046, 		0.3997, 0.3111, 0.2893, 
1, 4, 1, 		1.0577,		27.89, 26.78,		-0.7243, -0.2076,  0.6575,  0.7737,  0.6084,  0.1765, -0.1238, -0.7858,  0.6059, 		0.3996, 0.3111, 0.2893, 
1, 4, 1, 		1.0577,		27.89, 26.78,		-0.7238, -0.2076,  0.6580,  0.7746,  0.6073,  0.1768,  0.1244,  0.7867, -0.6047, 		0.3996, 0.3110, 0.2893, 
1, 4, 1, 		1.0577,		27.94, 26.76,		-0.7231, -0.2118,  0.6575,  0.7731,  0.6090,  0.1776, -0.1180, -0.7877,  0.6047, 		0.4020, 0.3109, 0.2871, 
1, 5, 1, 		1.3996,		31.38, 26.62,		 0.1416,  0.1076, -0.9841,  0.1691,  0.6843,  0.7094,  0.6482, -0.3703,  0.6654, 		0.4860, 0.2916, 0.2224, 
1, 5, 1, 		1.3996,		31.34, 26.61,		-0.1425, -0.1072,  0.9840,  0.1692,  0.6840,  0.7095,  0.6468, -0.3700,  0.6668, 		0.4854, 0.2917, 0.2229, 
1, 5, 1, 		1.3996,		31.38, 26.62,		-0.1417, -0.1075,  0.9841,  0.1692,  0.6843,  0.7093,  0.6480, -0.3703,  0.6655, 		0.4859, 0.2916, 0.2225, 
1, 5, 1, 		1.3645,		26.69, 25.11,		 0.2649, -0.3320,  0.9053, -0.3194,  0.0750,  0.9447,  0.2466,  0.6924,  0.6780, 		0.3654, 0.3554, 0.2792, 
1, 5, 1, 		1.3645,		26.67, 25.11,		 0.2652, -0.3329,  0.9049,  0.3187, -0.0746, -0.9449,  0.2464,  0.6916,  0.6789, 		0.3648, 0.3557, 0.2795, 
1, 5, 1, 		1.5260,		39.51, 28.68,		 0.0401, -0.2604,  0.9647, -0.0248, -0.5433, -0.8392,  0.9822, -0.0438, -0.1828, 		0.4885, 0.3434, 0.1680, 
1, 6, 1, 		1.0346,		16.30, 14.41,		 0.5311,  0.5959,  0.6024,  0.3733,  0.6879, -0.6224,  0.3678,  0.0055, -0.9299, 		0.4255, 0.3191, 0.2554, 
1, 6, 1, 		1.0247,		18.57, 13.57,		 0.4729,  0.6222,  0.6239,  0.5484,  0.3935, -0.7378, -0.3111,  0.6273, -0.7140, 		0.4359, 0.3707, 0.1934, 
1, 6, 1, 		0.9939,		22.75, 14.59,		 0.4405,  0.6616,  0.6068,  0.4458,  0.4577, -0.7692,  0.8008, -0.2948,  0.5214, 		0.4124, 0.4122, 0.1753, 
1, 6, 1, 		0.9939,		22.77, 14.63,		 0.4406,  0.6621,  0.6062, -0.4468, -0.4573,  0.7690,  0.7974, -0.2962,  0.5258, 		0.4124, 0.4121, 0.1755, 
1, 6, 1, 		0.9939,		22.75, 14.59,		 0.4405,  0.6616,  0.6068, -0.4459, -0.4577,  0.7692, -0.8007,  0.2949, -0.5215, 		0.4124, 0.4122, 0.1753, 
1, 6, 1, 		0.9939,		22.76, 14.59,		 0.4406,  0.6616,  0.6068, -0.4459, -0.4576,  0.7693, -0.8007,  0.2951, -0.5214, 		0.4125, 0.4123, 0.1753, 
1, 7, 1, 		1.1326,		18.16, 16.70,		 0.8627,  0.3854, -0.3273, -0.0887,  0.1251,  0.9882,  0.7068,  0.0138,  0.7073, 		0.3912, 0.3325, 0.2763, 
1, 7, 1, 		1.1326,		18.15, 16.69,		 0.8628,  0.3853, -0.3275, -0.0887,  0.1246,  0.9882,  0.7064,  0.0142,  0.7076, 		0.3910, 0.3325, 0.2764, 
