1, 1, 1, 		0.1339,		19.92, 14.35,		 0.6312,  0.7749, -0.0320, -0.0115,  0.9972,  0.0738, -0.3070, -0.9077, -0.2859, 		0.7934, 0.2066, 0.0000, 
1, 1, 1, 		0.1400,		34.95, 14.16,		 0.6272,  0.7784,  0.0262, -0.0729, -0.9444,  0.3207, -0.1981,  0.6050, -0.7712, 		0.7947, 0.2053, 0.0000, 
1, 1, 1, 		0.2354,		24.18, 6.063,		 0.5732,  0.8191, -0.0222,  0.0710,  0.9508,  0.3016,  0.6776,  0.5440, -0.4950, 		1.0000, 0.0000, 0.0000, 
1, 1, 1, 		0.2392,		42.42, 5.249,		 0.5634,  0.8262, -0.0058,  0.5478,  0.4713, -0.6912,  0.3003, -0.4684,  0.8309, 		1.0000, 0.0000, 0.0000, 
1, 1, 1, 		0.2547,		46.62, 8.871,		 0.6134,  0.7895, -0.0210, -0.3857,  0.4410, -0.8104, -0.3551,  0.8948, -0.2705, 		1.0000, 0.0000, 0.0000, 
1, 1, 1, 		0.2358,		27.30, 6.825,		-0.5848, -0.8109,  0.0184,  0.2355, -0.8987,  0.3699, -0.3062, -0.8470, -0.4346, 		1.0000, 0.0000, 0.0000, 
1, 2, 1, 		0.2605,		44.40, 4.434,		 0.6573,  0.7518, -0.0520,  0.7651, -0.5940,  0.2486,  0.6194,  0.5054, -0.6007, 		1.0000, 0.0000, 0.0000, 
1, 2, 1, 		0.2539,		23.12, 3.506,		 0.6456,  0.7624, -0.0449,  0.1508,  0.8264, -0.5425,  0.8769,  0.4752,  0.0719, 		1.0000, 0.0000, 0.0000, 
1, 2, 1, 		0.0664,		23.15, 17.72,		 0.7358,  0.6750, -0.0546,  0.2352,  0.9559, -0.1757, -0.4584, -0.7011, -0.5462, 		0.6004, 0.2267, 0.1730, 
1, 2, 1, 		0.2422,		21.25, 2.539,		 0.6441,  0.7647, -0.0211,  0.8606,  0.4939,  0.1246,  0.2110,  0.8361, -0.5064, 		1.0000, 0.0000, 0.0000, 
