1, 1, 1, 		1.1734,		33.78, 12.50,		 0.0330, -0.2324, -0.9721, -0.8104,  0.5254,  0.2594, -0.2881, -0.8612,  0.4187, 		0.5081, 0.4919, 0.0000, 
1, 1, 1, 		0.5935,		21.16, 20.09,		-0.7814,  0.5986,  0.1764,  0.4712,  0.0093, -0.8820,  0.3145,  0.4573,  0.8318, 		0.3670, 0.3264, 0.3066, 
1, 1, 1, 		1.1734,		22.95, 12.34,		 0.0396, -0.2328, -0.9717, -0.8117,  0.5260,  0.2537, -0.3808, -0.4131, -0.8273, 		0.5101, 0.4899, 0.0000, 
1, 1, 1, 		1.1734,		30.20, 12.49,		 0.0334, -0.2324, -0.9721,  0.8103, -0.5253, -0.2596, -0.6682, -0.6334,  0.3903, 		0.5081, 0.4919, 0.0000, 
1, 1, 1, 		1.1734,		22.57, 12.49,		 0.0332, -0.2323, -0.9721,  0.8103, -0.5253, -0.2598, -0.2711, -0.6191, -0.7370, 		0.5081, 0.4919, 0.0000, 
1, 1, 1, 		1.1734,		26.07, 12.50,		-0.0331,  0.2324,  0.9721, -0.8103,  0.5253,  0.2599,  0.7700, -0.2605,  0.5825, 		0.5080, 0.4920, 0.0000, 
1, 2, 1, 		0.7374,		24.81, 6.349,		 0.3624, -0.0976, -0.9269,  0.9587, -0.2499,  0.1357, -0.3690, -0.7600, -0.5350, 		0.5251, 0.4749, 0.0000, 
1, 2, 1, 		2.8507,		47.56, 16.55,		-0.5583,  0.1628,  0.8135,  0.0237, -0.9871,  0.1582, -0.2720, -0.7802, -0.5633, 		1.0000, 0.0000, 0.0000, 
1, 2, 1, 		0.7374,		24.96, 6.353,		 0.3626, -0.0976, -0.9268,  0.9587, -0.2499,  0.1356, -0.7452, -0.6580, -0.1084, 		0.5251, 0.4749, 0.0000, 
1, 2, 1, 		0.7374,		25.84, 6.255,		-0.3606,  0.0971,  0.9277,  0.9590, -0.2499,  0.1337, -0.6989, -0.6607, -0.2738, 		0.5247, 0.4753, 0.0000, 
1, 2, 1, 		0.7374,		21.28, 6.253,		 0.3606, -0.0970, -0.9277, -0.9590,  0.2499, -0.1336, -0.8560, -0.5018,  0.1247, 		0.5247, 0.4753, 0.0000, 
1, 2, 1, 		0.7374,		22.26, 6.256,		-0.3608,  0.0971,  0.9276,  0.9590, -0.2499,  0.1335,  0.5831, -0.1146,  0.8042, 		0.5247, 0.4753, 0.0000, 
1, 3, 1, 		0.8301,		32.01, 22.28,		-0.3404, -0.7810,  0.5236,  0.0917, -0.3260,  0.9409, -0.5202,  0.7483,  0.4117, 		0.4087, 0.4085, 0.1828, 
1, 3, 1, 		0.8301,		31.59, 22.00,		 0.3298,  0.7751, -0.5389, -0.0979,  0.3079, -0.9464, -0.5152,  0.7584,  0.3992, 		0.4205, 0.3965, 0.1830, 
