1, 1, 1, 		0.1315,		32.84, 9.319,		 0.6167,  0.7862, -0.0385, -0.5156, -0.7669, -0.3822,  0.1391,  0.3838, -0.9129, 		1.0000, 0.0000, 0.0000, 
1, 1, 1, 		0.1087,		30.46, 6.930,		 0.5858,  0.8102, -0.0223,  0.7486,  0.4573,  0.4801,  0.2314,  0.6914, -0.6845, 		1.0000, 0.0000, 0.0000, 
1, 1, 1, 		0.1087,		51.54, 6.630,		-0.5829, -0.8125,  0.0109,  0.9682,  0.0247,  0.2491,  0.2673, -0.0975, -0.9587, 		1.0000, 0.0000, 0.0000, 
1, 1, 1, 		0.1315,		23.56, 4.034,		 0.5373,  0.8426, -0.0360, -0.1920, -0.9742,  0.1189,  0.2208,  0.6500, -0.7272, 		1.0000, 0.0000, 0.0000, 
1, 1, 1, 		0.1087,		38.95, 5.854,		-0.5714, -0.8205,  0.0139,  0.2852,  0.0235, -0.9582, -0.8389, -0.5233,  0.1496, 		1.0000, 0.0000, 0.0000, 
1, 1, 1, 		0.1087,		56.23, 6.805,		-0.5833, -0.8118,  0.0257,  0.7583, -0.5962, -0.2636,  0.6957, -0.5716,  0.4350, 		1.0000, 0.0000, 0.0000, 
1, 2, 1, 		0.1049,		22.45, 2.840,		-0.6496, -0.7600,  0.0180,  0.8453,  0.4036,  0.3502,  0.2701,  0.8712, -0.4099, 		1.0000, 0.0000, 0.0000, 
1, 2, 1, 		0.1207,		30.94, 4.641,		 0.6755,  0.7373, -0.0073, -0.9398, -0.3159, -0.1300,  0.7107,  0.1934, -0.6764, 		1.0000, 0.0000, 0.0000, 
1, 2, 1, 		0.1050,		32.15, 1.709,		-0.6362, -0.7715,  0.0088, -0.2750,  0.5709, -0.7736, -0.8507, -0.5202,  0.0756, 		1.0000, 0.0000, 0.0000, 
1, 2, 1, 		0.1050,		35.18, 1.711,		 0.6359,  0.7717, -0.0098,  0.3280,  0.4639, -0.8229,  0.8299,  0.1952, -0.5226, 		1.0000, 0.0000, 0.0000, 
1, 2, 1, 		0.0652,		36.89, 9.825,		-0.6521, -0.7554, -0.0645,  0.4573,  0.6980, -0.5510,  0.2598,  0.1844, -0.9479, 		0.8238, 0.1762, 0.0000, 
1, 2, 1, 		0.1281,		37.24, 5.365,		-0.6797, -0.7327,  0.0351,  0.3507,  0.9342, -0.0657,  0.4876, -0.4089,  0.7714, 		1.0000, 0.0000, 0.0000, 
1, 3, 1, 		0.1234,		25.78, 2.582,		-0.7337, -0.6791, -0.0232,  0.4278,  0.3905, -0.8151, -0.4212, -0.9068, -0.0164, 		1.0000, 0.0000, 0.0000, 
1, 3, 1, 		0.0606,		30.74, 8.919,		 0.7015,  0.7109,  0.0493,  0.7152,  0.3463, -0.6072,  0.7639,  0.1823, -0.6190, 		0.8425, 0.1575, 0.0000, 
1, 3, 1, 		0.0731,		21.53, 12.97,		 0.7554,  0.6290, -0.1839, -0.6267, -0.7422, -0.2376,  0.6747,  0.4362,  0.5954, 		0.5726, 0.4274, 0.0000, 
1, 3, 1, 		0.1090,		26.01, 1.130,		 0.7145,  0.6994, -0.0166, -0.3217, -0.9163,  0.2386,  0.5866,  0.3600, -0.7255, 		1.0000, 0.0000, 0.0000, 
1, 3, 1, 		0.1291,		31.11, 2.007,		-0.7089, -0.7045, -0.0349, -0.0888,  0.3379, -0.9370, -0.8278, -0.5581, -0.0568, 		1.0000, 0.0000, 0.0000, 
1, 3, 1, 		0.1316,		36.37, 4.153,		-0.7475, -0.6630,  0.0410,  0.3906,  0.9064, -0.1607, -0.5640,  0.7741,  0.2876, 		1.0000, 0.0000, 0.0000, 
