1, 1, 1, 		0.1919,		49.83, 7.009,		 0.5887,  0.8084,  0.0023,  0.7909, -0.4134,  0.4513, -0.4168,  0.9075, -0.0527, 		1.0000, 0.0000, 0.0000, 
1, 1, 1, 		0.0843,		44.94, 15.72,		 0.5716,  0.8200, -0.0280, -0.5415, -0.1739, -0.8225,  0.5079,  0.2317, -0.8297, 		0.8371, 0.1629, 0.0000, 
1, 1, 1, 		0.1919,		27.67, 5.932,		-0.5733, -0.8193,  0.0046,  0.0236,  0.9310,  0.3643,  0.7573,  0.4201, -0.5000, 		1.0000, 0.0000, 0.0000, 
1, 1, 1, 		0.1918,		22.95, 6.465,		 0.5807,  0.8141, -0.0090,  0.7974,  0.5649,  0.2121,  0.0623,  0.9118, -0.4058, 		1.0000, 0.0000, 0.0000, 
1, 1, 1, 		0.1919,		38.73, 6.824,		-0.5858, -0.8104, -0.0078, -0.9923, -0.0607, -0.1083,  0.5863,  0.3833, -0.7137, 		1.0000, 0.0000, 0.0000, 
1, 1, 1, 		0.1919,		55.01, 6.765,		-0.5850, -0.8110, -0.0086,  0.8909, -0.2173,  0.3988,  0.3153, -0.3281,  0.8905, 		1.0000, 0.0000, 0.0000, 
1, 2, 1, 		0.1674,		38.46, 2.565,		 0.6486,  0.7611, -0.0025, -0.8783,  0.0228,  0.4776,  0.9963, -0.0342,  0.0787, 		1.0000, 0.0000, 0.0000, 
1, 2, 1, 		0.0802,		46.00, 12.42,		 0.6555,  0.7548, -0.0238, -0.3304, -0.2700, -0.9044,  0.8859, -0.2393, -0.3974, 		0.8543, 0.1457, 0.0000, 
1, 2, 1, 		0.1674,		34.20, 3.730,		-0.6640, -0.7477,  0.0005, -0.4497,  0.5944, -0.6667,  0.3095,  0.9498, -0.0458, 		1.0000, 0.0000, 0.0000, 
1, 2, 1, 		0.1674,		34.82, 2.584,		-0.6487, -0.7610, -0.0048,  0.2670,  0.1166, -0.9566, -0.8840, -0.4443, -0.1455, 		1.0000, 0.0000, 0.0000, 
1, 2, 1, 		0.1674,		48.35, 2.532,		 0.6482,  0.7615,  0.0015, -0.6216,  0.6707,  0.4047,  0.9846, -0.1521, -0.0863, 		1.0000, 0.0000, 0.0000, 
1, 2, 1, 		0.1674,		36.20, 3.729,		-0.6640, -0.7478, -0.0020, -0.4183, -0.8368,  0.3533,  0.5281, -0.6000,  0.6009, 		1.0000, 0.0000, 0.0000, 
1, 3, 1, 		0.1774,		34.65, 0.7845,		 0.6978,  0.7163,  0.0040, -0.2005, -0.6210,  0.7577,  0.8076,  0.1262, -0.5761, 		1.0000, 0.0000, 0.0000, 
1, 3, 1, 		0.1639,		23.10, 3.009,		 0.7419,  0.6704, -0.0141, -0.5312, -0.7633,  0.3677,  0.0784,  0.9634, -0.2564, 		1.0000, 0.0000, 0.0000, 
