1, 1, 1, 		0.1108,		23.94, 6.070,		 0.5696,  0.8211, -0.0367,  0.8819,  0.4713, -0.0073, -0.0197,  0.9713, -0.2372, 		1.0000, 0.0000, 0.0000, 
1, 1, 1, 		0.1121,		18.60, 6.498,		 0.5756,  0.8168, -0.0384,  0.7712,  0.5885,  0.2428,  0.1866,  0.9566, -0.2239, 		1.0000, 0.0000, 0.0000, 
1, 1, 1, 		0.1214,		27.86, 2.676,		-0.5253, -0.8509, -0.0084,  0.9589, -0.1802, -0.2190,  0.3523,  0.9347, -0.0483, 		1.0000, 0.0000, 0.0000, 
1, 1, 1, 		0.0980,		22.94, 5.955,		 0.5733,  0.8193, -0.0094,  0.9172,  0.3903,  0.0800,  0.1142,  0.9755, -0.1881, 		1.0000, 0.0000, 0.0000, 
1, 1, 1, 		0.1212,		31.70, 2.801,		-0.5262, -0.8503,  0.0134,  0.7690,  0.6145,  0.1761, -0.1214,  0.4982, -0.8585, 		1.0000, 0.0000, 0.0000, 
1, 1, 1, 		0.0980,		52.00, 6.170,		-0.5766, -0.8170,  0.0065, -0.0250,  0.1508,  0.9882, -0.6780, -0.0759, -0.7311, 		1.0000, 0.0000, 0.0000, 
1, 2, 1, 		0.0532,		35.75, 8.676,		 0.6590,  0.7517,  0.0247, -0.0065, -0.8170,  0.5766,  0.2390,  0.5579, -0.7948, 		0.8904, 0.1096, 0.0000, 
1, 2, 1, 		0.1042,		34.91, 4.587,		 0.6744,  0.7383, -0.0118,  0.3092, -0.9177,  0.2494, -0.0749,  0.9927,  0.0943, 		1.0000, 0.0000, 0.0000, 
1, 2, 1, 		0.0481,		25.11, 11.71,		 0.5518,  0.8299,  0.0825,  0.8330,  0.5060, -0.2237,  0.3513,  0.6291, -0.6934, 		0.7030, 0.2970, 0.0000, 
1, 2, 1, 		0.0896,		32.13, 2.525,		-0.6474, -0.7621, -0.0088,  0.2165,  0.6628, -0.7168,  0.7062,  0.3486,  0.6162, 		1.0000, 0.0000, 0.0000, 
1, 2, 1, 		0.0514,		32.68, 8.293,		 0.6285,  0.7760,  0.0523, -0.7360, -0.4244,  0.5274,  0.0353,  0.6677, -0.7436, 		0.8542, 0.1458, 0.0000, 
1, 2, 1, 		0.0924,		40.92, 2.811,		-0.6491, -0.7605, -0.0183,  0.2771, -0.2739,  0.9210, -0.0928, -0.9951, -0.0333, 		1.0000, 0.0000, 0.0000, 
1, 3, 1, 		0.0881,		39.85, 1.565,		-0.7251, -0.6886, -0.0091, -0.6214,  0.7777, -0.0950,  0.8430,  0.3251, -0.4286, 		1.0000, 0.0000, 0.0000, 
1, 3, 1, 		0.1019,		26.48, 1.541,		 0.7035,  0.7102,  0.0265,  0.4431,  0.2791, -0.8519,  0.8878,  0.4524,  0.0844, 		1.0000, 0.0000, 0.0000, 
1, 3, 1, 		0.1110,		26.39, 4.147,		 0.7522,  0.6583, -0.0287,  0.7365,  0.0430, -0.6751, -0.4804, -0.8610, -0.1669, 		1.0000, 0.0000, 0.0000, 
1, 3, 1, 		0.0875,		35.07, 1.437,		 0.7241,  0.6896,  0.0058, -0.1590,  0.4018, -0.9018, -0.4455, -0.8498, -0.2817, 		1.0000, 0.0000, 0.0000, 
1, 3, 1, 		0.0881,		32.34, 1.242,		-0.7209, -0.6930, -0.0091,  0.4008,  0.0764, -0.9130,  0.5622,  0.7144,  0.4167, 		1.0000, 0.0000, 0.0000, 
1, 3, 1, 		0.0911,		40.77, 1.396,		-0.7181, -0.6956, -0.0184,  0.4203, -0.3601, -0.8328,  0.9680,  0.2133, -0.1321, 		1.0000, 0.0000, 0.0000, 
1, 4, 1, 		0.0627,		31.17, 8.755,		-0.7473, -0.6627, -0.0492,  0.8669,  0.1916, -0.4602,  0.4464,  0.4207, -0.7898, 		0.8489, 0.1511, 0.0000, 
1, 4, 1, 		0.1145,		16.34, 1.997,		 0.7787,  0.6265, -0.0339, -0.6538, -0.6150, -0.4408,  0.6611,  0.6702, -0.3372, 		1.0000, 0.0000, 0.0000, 
